"p","r"
0.570671959628002,0.750829038840336
0.598199820185375,0.808588841893786
0.598199820185375,0.808588841893786
0.578522057453962,0.801659573066483
0.560727328590888,0.801659573066483
0.544280463254268,0.801659573066483
0.544280463254268,0.801659573066483
0.544280463254268,0.801659573066483
0.544280463254268,0.895173579381161
0.544280463254268,0.895173579381161
0.544280463254268,0.895173579381161
0.544280463254268,0.895173579381161
0.544280463254268,0.870280187303504
0.540926641356358,0.870280187303504
0.540926641356358,0.997457026977463
0.537998305407801,0.997457026977463
0.536316197538274,0.997457026977463
0.487317188528441,0.997457026977463
0.541497061040876,0.997457026977463
0.541497061040876,1.0389722227327
0.541497061040876,1.04469668188628
0.541497061040876,0.932392296558945
0.541497061040876,1.04965896701486
0.541497061040876,0.789737694788099
0.555139160599853,0.821807046230072
0.569584207584069,0.821807046230072
0.569584207584069,0.821807046230072
0.569584207584069,0.821807046230072
0.629598658313249,0.708460314204436
0.629598658313249,0.68718433467901
0.629598658313249,0.68718433467901
0.629598658313249,0.68718433467901
0.629598658313249,0.68718433467901
0.629598658313249,0.743608370850031
0.563371155916725,0.726073319708554
0.553147904953283,0.835312875140198
0.553147904953283,1.0890964220643
0.553147904953283,1.0207984823173
0.553147904953283,1.0207984823173
0.526999322679087,1.0207984823173
0.465937930881598,1.0207984823173
0.465937930881598,1.0207984823173
0.55203985754871,1.06073509381811
0.55203985754871,0.986252971020736
0.55203985754871,0.83922237718567
0.55203985754871,0.849911123763871
0.608442228653481,0.849911123763871
0.560038690893177,0.975402258874865
0.516228832821786,1.19408519332556
0.516228832821786,1.07969518812327
0.516228832821786,1.07969518812327
0.54429240616624,1.07969518812327
0.54429240616624,1.07969518812327
0.54429240616624,1.07969518812327
0.54429240616624,1.07969518812327
0.54429240616624,1.07969518812327
0.519831553512635,1.07969518812327
0.519831553512635,1.07969518812327
0.519831553512635,1.07969518812327
0.526707312637306,1.07969518812327
0.483720324308439,1.07969518812327
0.475503332543516,1.07969518812327
0.504360245778817,1.19579128446089
0.504360245778817,1.19579128446089
0.504360245778817,1.19579128446089
0.504360245778817,1.10451390164128
0.504360245778817,0.956339389705779
0.504360245778817,0.956339389705779
0.504360245778817,0.956339389705779
0.504360245778817,0.956339389705779
0.51673582318914,0.956339389705779
0.51673582318914,0.956339389705779
0.51673582318914,1.00120938229871
0.576225910195503,1.11713802403072
0.509234233805363,1.11713802403072
0.509234233805363,1.1505333684841
0.508218742596276,1.14639969701023
0.488783644193851,1.14639969701023
0.488783644193851,1.14639969701023
0.420461376302091,1.14639969701023
0.416859472675962,1.56443141211218
0.416859472675962,1.56443141211218
0.387418715293629,1.56443141211218
0.411978310537431,1.65241377499281
0.394030181400671,1.4960359938904
0.394030181400671,1.4960359938904
0.402685188511187,1.55637810886227
0.402685188511187,1.55637810886227
0.402685188511187,1.55637810886227
0.402685188511187,1.55637810886227
0.417691911955441,1.55637810886227
0.430807784772283,1.55637810886227
0.401700767397653,1.80974157697471
0.401700767397653,1.83083056914672
0.401700767397653,1.57597033797893
0.401700767397653,1.57597033797893
0.421642495920007,1.26737920926282
0.421642495920007,1.27103593592153
0.421642495920007,1.27103593592153
0.429376287207542,1.27103593592153
0.484137417244784,1.27103593592153
0.457164393738541,1.27103593592153
0.457164393738541,1.27103593592153
0.457164393738541,1.27103593592153
0.433978426668619,1.61927706769739
0.433978426668619,1.34537335815036
0.433978426668619,1.27943034919248
0.434438561661521,1.27943034919248
0.434438561661521,1.27943034919248
0.434438561661521,1.27943034919248
0.445481082825279,1.27943034919248
0.445481082825279,1.40778926112313
0.445481082825279,1.40778926112313
0.445481082825279,1.3442035981421
0.483619306060349,1.10116837030018
0.483619306060349,1.10014360871139
0.532225186570579,1.01574823259382
0.56645788581184,1.01574823259382
0.56645788581184,1.01574823259382
0.523738076822759,1.10297701215197
0.523738076822759,1.10297701215197
0.523738076822759,1.10297701215197
0.523738076822759,1.06102033906944
0.523738076822759,0.984760579450621
0.549029384236364,0.984760579450621
0.584360700579563,0.984760579450621
0.584360700579563,0.994902766082505
0.609975192509421,0.994902766082505
0.609975192509421,0.994902766082505
0.595133143146247,0.994902766082505
0.592363357181924,0.757427220716586
0.592363357181924,0.901546805039295
0.503610807233495,0.901546805039295
0.503610807233495,0.901546805039295
0.503610807233495,1.21866806018456
0.465266068709272,1.21866806018456
0.465266068709272,1.21866806018456
0.465266068709272,1.21866806018456
0.462323369291343,1.21866806018456
0.462323369291343,1.22223222883111
0.462323369291343,1.17767289862446
0.462323369291343,1.17767289862446
0.530095245465417,1.17767289862446
0.531397950925693,1.17767289862446
0.531397950925693,1.17767289862446
0.531397950925693,1.02324783424751
0.531397950925693,1.04340762838164
0.531397950925693,1.04340762838164
0.531397950925693,1.04340762838164
0.558134081816718,1.04340762838164
0.48564596221318,1.04340762838164
0.483701856463434,1.04340762838164
0.4957760182407,1.26836564440855
0.4957760182407,1.01691131964161
0.4957760182407,1.2285702270554
0.4957760182407,1.19006429490257
0.4957760182407,1.09689100914503
0.4957760182407,1.09689100914503
0.4957760182407,1.09689100914503
0.480998793075826,1.2256621877783
0.480998793075826,1.50249670521539
0.480998793075826,1.58325650655381
0.480998793075826,1.58325650655381
0.480998793075826,1.65913398753749
0.480998793075826,1.65913398753749
0.480998793075826,1.58386830714202
0.480998793075826,1.58413308049395
0.480998793075826,1.55399734442721
0.480998793075826,1.55399734442721
0.480998793075826,1.32502682374078
0.481631386833577,1.07827933236809
0.525709978975232,1.07827933236809
0.4689071033818,1.07827933236809
0.4689071033818,1.07827933236809
0.4689071033818,1.07827933236809
0.533420313648936,1.07827933236809
0.533420313648936,0.870136837942004
0.533420313648936,0.870136837942004
0.542891008334436,1.04074340831105
0.548562316124132,1.08761239498985
0.495705173470145,1.08761239498985
0.495705173470145,1.08761239498985
0.495705173470145,1.08761239498985
0.495705173470145,1.17860438503289
0.456704345403069,1.17860438503289
0.482705119640338,1.27462787753809
0.490039692428772,1.27462787753809
0.542927145034962,1.20652705675464
0.542927145034962,0.939434000116339
0.542927145034962,0.939434000116339
0.523774068410202,0.939434000116339
0.485717151969668,0.939434000116339
0.485717151969668,1.4354545773854
0.485717151969668,1.16835512733526
0.485717151969668,1.16835512733526
0.499513738020868,1.16835512733526
0.499513738020868,1.16835512733526
0.505044503843848,1.0850987259555
0.509597363742512,1.0850987259555
0.509597363742512,1.01902713255839
0.509597363742512,1.12723263352762
0.536078057255221,1.12723263352762
0.536078057255221,1.12723263352762
0.536078057255221,1.12723263352762
0.536078057255221,1.07532422754129
0.518276889794951,1.1758792989308
0.518276889794951,0.990771247679094
0.518276889794951,0.990771247679094
0.518276889794951,0.990771247679094
0.507996782256153,0.954296662582175
0.507996782256153,0.954296662582175
0.549799868122794,0.954296662582175
0.549799868122794,0.954296662582175
0.545752804577691,0.977720319975604
0.545752804577691,0.977720319975604
0.545752804577691,0.977720319975604
0.545752804577691,0.968486018966863
0.545752804577691,0.968486018966863
0.524400085102059,0.968486018966863
0.568184585553039,0.8019987174498
0.568184585553039,1.03864032661827
0.568184585553039,1.03864032661827
0.568184585553039,1.07620392623644
0.549107377162777,1.07620392623644
0.549107377162777,1.07620392623644
0.549107377162777,1.07113154956514
0.549107377162777,1.07113154956514
0.549107377162777,1.07113154956514
0.549107377162777,1.00292859058318
0.549107377162777,0.903881980848006
0.529630919177931,1.20695409557751
0.532887559759567,0.755868238734204
0.517419765838608,0.805829209866676
0.517419765838608,1.10474118240419
0.517419765838608,1.11829395988987
0.517419765838608,1.11829395988987
0.517419765838608,1.11829395988987
0.513241726671825,1.15822896463388
0.499222288614434,1.15822896463388
0.499222288614434,1.028556363346
0.499222288614434,1.028556363346
0.499222288614434,1.028556363346
0.481485725567687,1.39118527026769
0.427007024388508,1.39118527026769
0.427007024388508,1.39118527026769
0.427007024388508,1.44011713878198
0.433458623217334,1.49683837462805
0.443940576383694,1.07405669874977
0.463687857125889,1.06449322756439
0.465617464591469,1.13504691998886
0.465617464591469,1.13504691998886
0.475162976165956,1.13504691998886
0.488445506488465,1.13504691998886
0.488445506488465,1.13504691998886
0.496543199016471,1.13504691998886
0.496543199016471,1.13504691998886
0.496543199016471,1.13504691998886
0.496543199016471,1.13504691998886
0.496543199016471,1.13504691998886
0.500910381204578,0.993102230238611
0.541768100505524,0.847771804891427
0.603039456158248,0.956433704677904
0.603039456158248,0.956433704677904
0.603039456158248,0.956433704677904
0.603039456158248,0.956433704677904
0.603039456158248,0.719552143341144
0.577715272822849,0.910969864589788
0.577715272822849,0.910969864589788
0.545273375639426,0.807773079782623
0.545273375639426,0.92825818873484
0.582173567002677,0.92825818873484
0.573007052180577,0.92825818873484
0.553336508004283,0.92825818873484
0.553336508004283,0.92825818873484
0.553336508004283,1.0565420289993
0.553336508004283,0.961331280664844
0.553336508004283,0.972802155347463
0.552574611399483,0.972802155347463
0.52696105053669,0.828782250320632
0.52696105053669,1.13020991738908
0.497539274702134,1.13020991738908
0.497539274702134,1.15927716585031
0.53479085510131,1.0149927828257
0.53479085510131,1.0149927828257
0.551105535415001,1.0149927828257
0.551105535415001,1.0149927828257
0.551105535415001,1.0149927828257
0.551105535415001,1.0149927828257
0.553045659812453,1.0149927828257
0.516471337791621,0.995700628819889
0.544088959064657,0.995700628819889
0.508851982316253,1.01400195934911
0.506406066396867,1.01400195934911
0.506406066396867,1.19326040000669
0.506406066396867,1.20652205076437
0.488149530790801,1.20652205076437
0.488149530790801,1.20652205076437
0.495724478103737,1.15815232113753
0.495724478103737,1.21225160012304
0.495724478103737,1.21225160012304
0.513974314058106,1.21225160012304
0.513974314058106,1.09815783658957
0.529088792496602,0.93912919806675
0.529088792496602,0.93543267486424
0.539951120722028,0.890032561435029
0.529676625983801,0.958558686792634
0.529676625983801,0.958558686792634
0.52519058162015,0.958558686792634
0.52519058162015,0.958558686792634
0.52519058162015,0.958558686792634
0.52519058162015,0.958558686792634
0.577200374088909,0.958558686792634
0.577200374088909,0.958558686792634
0.577200374088909,0.958558686792634
0.583456733120678,0.958558686792634
0.521343009555757,0.958558686792634
0.537370483709414,0.938462715967285
0.537370483709414,0.938462715967285
0.521971462242717,0.938462715967285
0.521971462242717,0.938462715967285
0.521971462242717,0.938462715967285
0.543325386045781,0.938462715967285
0.543325386045781,0.938462715967285
0.543325386045781,0.94216047761446
0.543325386045781,0.94216047761446
0.543325386045781,0.94216047761446
0.543325386045781,0.94216047761446
0.543325386045781,0.94216047761446
0.523094425568831,0.94216047761446
0.522035124639049,1.15496890028541
0.522035124639049,1.15496890028541
0.517561014768278,1.15496890028541
0.517561014768278,1.15496890028541
0.489649010976002,1.15496890028541
0.489649010976002,1.15496890028541
0.489649010976002,1.15496890028541
0.494248131961967,1.15496890028541
0.551881538254772,1.15496890028541
0.551881538254772,0.970526341112087
0.551881538254772,0.939483902764593
0.551881538254772,0.939483902764593
0.575542825467257,0.714689522849294
0.556841458459956,1.11531319166609
0.545726290611735,1.11531319166609
0.471559701052745,1.11531319166609
0.494755559429118,1.11531319166609
0.494755559429118,1.11531319166609
0.494755559429118,1.11531319166609
0.488704934242037,1.10022624202102
0.488704934242037,1.10022624202102
0.509915170298068,1.10022624202102
0.520858736371502,1.10022624202102
0.484964997108848,1.10022624202102
0.484964997108848,1.10022624202102
0.484964997108848,1.1335455087593
0.484964997108848,1.22051554236133
0.484964997108848,1.32023638132127
0.484964997108848,1.32023638132127
0.46252686773065,1.32023638132127
0.46252686773065,1.50623540765023
0.46252686773065,1.50623540765023
0.44221574221795,1.50623540765023
0.438441379776408,1.43045890759911
0.438441379776408,1.43045890759911
0.436736378384767,1.43045890759911
0.436736378384767,1.43045890759911
0.436736378384767,1.48629039958653
0.436736378384767,1.48629039958653
0.429778727969132,1.53163789245235
0.429778727969132,1.55071894794122
0.429778727969132,1.5595015644304
0.406102566148596,1.41902370670777
0.406102566148596,1.33161182619125
0.388724046046906,1.63122506935761
0.39218348623812,1.63122506935761
0.39218348623812,1.55512167188133
0.37602867862663,1.55512167188133
0.37602867862663,1.66075168449313
0.37602867862663,2.03257327832173
0.37602867862663,2.03257327832173
0.388725873257137,1.92244970449167
0.388725873257137,1.92244970449167
0.388725873257137,1.92244970449167
0.380991426694226,1.92244970449167
0.380991426694226,1.92244970449167
0.406953550807695,1.71143704119462
0.406953550807695,1.80543479789798
0.383443095107961,1.76264541024089
0.383443095107961,1.81901551776893
0.383443095107961,1.81901551776893
0.383443095107961,1.70912803967971
0.383443095107961,1.63844191166386
0.436368211831067,1.67335440713969
0.421564275873058,1.54017583117904
0.421564275873058,1.54017583117904
0.421564275873058,1.54017583117904
0.433314431215535,1.33629844316428
0.485895940265675,1.28704763302158
0.456465518772057,1.28704763302158
0.456465518772057,1.28704763302158
0.521905321102582,0.79824708328387
0.521905321102582,0.777464993522014
0.528971078069369,0.763819896373803
0.568103813726629,0.761142606834192
0.516168029010779,0.761142606834192
0.516168029010779,0.761142606834192
0.5009524180198,0.761142606834192
0.493166309589953,1.17549253286939
0.493166309589953,1.17549253286939
0.493166309589953,1.02558179218104
0.493166309589953,1.02558179218104
0.493166309589953,1.02558179218104
0.543194260813913,1.20226188960687
0.543194260813913,1.20563281019483
0.483566312615321,1.20563281019483
0.483566312615321,1.1193276655037
0.483566312615321,1.15133055716022
0.499736279563377,1.17794548520292
0.516606626958929,1.09784551009269
0.516606626958929,1.05069112297133
0.516606626958929,1.12099825265599
0.516606626958929,1.12099825265599
0.507102020054101,1.12099825265599
0.507102020054101,1.12099825265599
0.507102020054101,1.05568195424997
0.555830200509485,1.05568195424997
0.555830200509485,1.05568195424997
0.571266746089201,1.0521518082315
0.530545789150702,1.0180324832101
0.508463636371339,1.0180324832101
0.529674601872228,1.0180324832101
0.529674601872228,1.09290154075158
0.541854345737917,1.09290154075158
0.539589767637615,1.09290154075158
0.536856236423495,1.04333174991162
0.536856236423495,1.04333174991162
0.536856236423495,1.04333174991162
0.516646855776756,1.04333174991162
0.516646855776756,1.04333174991162
0.464686697257035,1.1079385596757
0.464686697257035,1.1079385596757
0.464686697257035,1.22157612308256
0.445867038877774,1.52827451419428
0.445867038877774,1.47762476994536
0.484365196014015,1.38833421608972
0.462264365513404,1.12183816508963
0.519448788733144,1.12183816508963
0.519448788733144,1.12183816508963
0.519448788733144,1.12183816508963
0.519448788733144,0.794826623146248
0.571422004777461,0.957264512034253
0.571422004777461,1.0573728572551
0.548917841652972,1.0573728572551
0.549047791565774,0.805607922941694
0.551765115575142,0.778434138728537
0.551765115575142,0.778434138728537
0.603344261789181,0.778434138728537
0.637252042679297,0.778434138728537
0.607270652343751,0.778434138728537
0.607270652343751,0.607753369796965
0.600030855098617,0.887383285205394
0.511780794585299,0.887383285205394
0.532633428524407,0.887383285205394
0.546407491874884,0.887383285205394
0.546407491874884,0.887383285205394
0.546407491874884,0.887383285205394
0.544140424734232,0.746359507160445
0.546508245698374,1.20423424558772
0.546508245698374,1.20423424558772
0.546508245698374,0.857735947622837
0.604594941521448,0.857735947622837
0.565562215340219,0.857735947622837
0.565562215340219,0.857735947622837
0.593002213916846,0.857735947622837
0.593002213916846,0.857735947622837
0.593002213916846,0.857735947622837
0.621868542762876,0.835436723506372
0.621868542762876,0.835436723506372
0.631675959994065,0.835436723506372
0.564683499829808,0.835436723506372
0.564683499829808,0.829711910115753
0.564683499829808,1.03345151346327
0.564683499829808,0.751825501567324
0.592132427714183,0.751825501567324
0.623894360781868,0.751825501567324
0.623894360781868,0.751825501567324
0.623779716482031,0.751825501567324
0.623779716482031,0.751825501567324
0.622909759512792,0.751825501567324
0.622909759512792,0.715211050450905
0.622909759512792,0.715211050450905
0.622909759512792,0.699633893285465
0.663452258826157,0.699633893285465
0.663452258826157,0.699633893285465
0.663452258826157,0.699633893285465
0.61842993263221,0.699633893285465
0.631558485205231,0.850272546340706
0.631558485205231,0.825650351038677
0.631558485205231,0.753169976683715
0.602070840300862,0.753169976683715
0.602070840300862,0.804059816031735
0.604144492084775,0.723611476786376
0.657689058147911,0.723611476786376
0.660326524648995,0.723611476786376
0.665062040999936,0.554193871854949
0.665062040999936,0.554193871854949
0.665062040999936,0.634268935254407
0.665062040999936,0.687250108060628
0.665062040999936,0.687250108060628
0.665062040999936,0.687250108060628
0.65902653231682,0.687250108060628
0.65902653231682,0.61806484552016
0.678780419427042,0.541062946809567
0.64561387860749,0.541062946809567
0.64561387860749,0.541062946809567
0.64561387860749,0.621282571148077
0.64561387860749,0.825379357473554
0.618063887034123,0.825379357473554
0.586726822182875,0.825379357473554
0.620640007593778,0.825379357473554
0.620640007593778,0.825379357473554
0.620640007593778,0.74393282225916
0.620640007593778,0.74393282225916
0.619291350842628,0.74393282225916
0.568668197716788,0.74393282225916
0.560625552915563,0.906550140623644
0.532876227300488,0.906550140623644
0.575545263269209,0.906550140623644
0.575545263269209,0.850521175103852
0.575545263269209,0.850521175103852
0.575545263269209,0.850521175103852
0.575545263269209,0.850521175103852
0.598093433010041,0.850521175103852
0.600239612442548,0.850521175103852
0.620474992711144,0.850521175103852
0.620474992711144,0.662196330521187
0.639471355717603,0.662196330521187
0.580497534327462,0.662196330521187
0.632945612660229,0.662196330521187
0.632945612660229,0.773174388173938
0.632945612660229,0.773174388173938
0.623056628727253,0.771114982259058
0.605268672864221,0.940420465550411
0.553624743062814,0.940420465550411
0.537682591246469,0.980185365946323
0.537682591246469,1.08753030467894
0.515847948961537,1.08753030467894
0.513434201312347,1.12402619381843
0.513434201312347,1.12402619381843
0.513434201312347,1.12402619381843
0.527858693344033,1.12402619381843
0.574841654144765,1.10884779348177
0.523455327417737,1.10884779348177
0.529884643256893,1.10884779348177
0.547570502521764,1.01029643906953
0.547570502521764,1.01029643906953
0.547570502521764,1.01029643906953
0.547570502521764,0.913482595922091
0.547570502521764,0.913482595922091
0.547570502521764,0.913482595922091
0.532323853774361,0.901800116715663
0.532323853774361,1.10340021930374
0.532323853774361,1.10340021930374
0.532323853774361,1.10340021930374
0.494978313474889,1.20801732798765
0.507387225892733,1.20801732798765
0.521578444701565,1.23189623623733
0.521578444701565,0.959371471024784
0.521578444701565,0.986279934879965
0.521578444701565,0.973031697276235
0.521578444701565,0.973031697276235
0.503569093266781,1.07072525501613
0.503569093266781,1.07072525501613
0.503569093266781,1.07072525501613
0.503569093266781,1.07072525501613
0.503569093266781,1.00185081009187
0.532370291825208,0.989260451533529
0.532370291825208,0.989260451533529
0.541208723181701,0.989260451533529
0.532727376347415,0.989260451533529
0.532727376347415,0.989260451533529
0.532727376347415,0.989260451533529
0.532727376347415,0.989260451533529
0.563623180932848,0.942826402399232
0.563623180932848,0.970943463046732
0.563623180932848,0.970943463046732
0.54847335716052,1.00836226339229
0.532020962984363,1.00836226339229
0.54744155787497,1.00836226339229
0.505506860385524,1.00836226339229
0.505506860385524,1.00836226339229
0.543682648066151,1.00836226339229
0.543682648066151,1.00836226339229
0.543682648066151,1.00836226339229
0.543682648066151,1.00836226339229
0.550324333111803,1.00836226339229
0.550324333111803,0.910537210856479
0.550324333111803,0.910537210856479
0.550324333111803,0.910537210856479
0.563852518582154,0.910537210856479
0.568779708178927,0.910537210856479
0.568779708178927,0.909813641760241
0.587849598670036,0.695981742004117
0.587849598670036,0.695981742004117
0.623185433027428,0.695981742004117
0.662679671474031,0.695981742004117
0.662679671474031,0.695981742004117
0.662679671474031,0.695981742004117
0.662679671474031,0.695981742004117
0.662679671474031,0.605978678856957
0.662679671474031,0.573655467179925
0.662679671474031,0.573655467179925
0.662679671474031,0.708735260646088
0.59016955981013,0.708735260646088
0.656073775229362,0.551522537336788
0.656073775229362,0.551522537336788
0.656073775229362,0.551522537336788
0.656073775229362,0.551522537336788
0.666585669164873,0.551522537336788
0.666585669164873,0.551522537336788
0.666585669164873,0.551522537336788
0.626339830812438,0.588290533818753
0.625375945887482,0.812287209784848
0.625375945887482,0.812287209784848
0.625375945887482,0.812287209784848
0.625375945887482,0.830586897368259
0.552914065161581,0.830586897368259
0.574642537221755,0.830586897368259
0.578219971995881,0.830586897368259
0.580803426170244,0.742863196564001
0.625944021145225,0.782764176994593
0.582586620690067,0.76872338423657
0.582586620690067,0.76872338423657
0.582586620690067,0.76872338423657
0.582586620690067,0.76872338423657
0.639119905405257,0.76872338423657
0.590810664629734,0.918807201483661
0.590810664629734,0.918807201483661
0.590810664629734,0.767386513629274
0.591994271543736,0.767386513629274
0.591994271543736,0.809453733112682
0.591994271543736,0.809453733112682
